step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed
35,6.834877693847174,96.47280112517562,0.8503977783659505,2.2483507294238345
36,12.15307015899555,111.78743401552924,3.1233170147051093,3.3678444964852865
37,5.999882065078607,118.8171270571357,0.8843144151983018,8.454224718936665
38,19.642407586764833,99.92914172429148,1.5069461249838516,8.413460182190649
39,5.487984381546043,6.784859089153301,1.3196126098040029,2.681311874378409
40,13.74471431867288,63.88680469670195,1.1200423256519383,4.643621103954468
41,9.406830641731371,168.5104401942387,1.0824941991640187,7.1369902459968815
42,8.552739860253512,109.26666881858816,1.2795214631888991,6.9131341768156815
43,4.111498555208383,112.65454523328705,0.5344982561562268,8.912036082511566
44,14.589895809952687,101.19491515963885,0.7202757077291244,8.55900566296523
45,15.663468280812257,80.05163363874554,1.801455423508071,8.229438662649754
46,5.374193681735407,117.65362682285445,2.1735585964938293,12.783285524284114
47,10.162951609367093,70.88743970569892,1.9484745835578252,8.173971875287062
48,8.222161171798929,101.42231572780591,1.8477122417030478,6.283887117216421
49,10.438759959629069,38.110582538809304,1.2418471548408285,2.1739051851227926
50,7.6940311336721,114.465458207906,1.8816274003501912,6.494990182631312
51,7.457824996526992,81.69380649731842,2.413163848397841,9.454795271041885
52,13.223317738198165,64.74491114276037,1.8733846622052766,6.984374650885588
53,25.389235827952305,62.11726586626762,1.3970157930760707,8.268218404000496
54,1.2030875004141954,32.843332698678594,1.3647383932436945,9.853180283082478
55,8.115792585064211,41.64672145047589,2.027821045832999,3.1877821211705317
56,11.568465632793904,70.24130727473842,1.1396563219919988,2.674905855023462
57,14.755784486802302,23.256878255182755,1.0169211826401898,6.0529748176595515
58,4.129814076762099,44.29422912841848,2.0083177218732966,8.372822846588827
59,11.972728929354833,126.6142090185226,1.7005781354549712,6.122438859861058
60,8.220803531163373,175.99680759928344,0.7753834138077976,1.2353538509071118
61,8.65489429698984,56.610299284403894,1.4793718741495678,3.4881059969900177
62,10.076078077011402,56.71231569688199,0.6760359735003817,9.857459144941174
63,5.2652649778044305,53.16280990121553,1.6121535328720318,7.783969942470753
64,8.125158764027239,12.039737255148168,1.183860362163627,1.5913874237998256
65,8.181626402214157,162.98430133950455,2.111466418206705,0.0
66,11.145816667309179,119.21468737289058,1.3218808999534237,10.048920592205107
67,12.300268248674088,111.13545405491558,1.441918996679057,6.177814895877554
68,8.0919666688993,88.27832708455729,0.7879241522803954,6.093371187934097
69,13.272028678867253,35.1092170881333,1.3922969221258892,4.396420110886868
70,8.354039087307013,79.91822133729252,0.9142151669203382,0.0
71,5.256782147208026,20.104946022612708,2.2039233640865548,6.33372373581881
72,4.978275958324531,65.72691067173919,2.0963230275655045,7.11729582727697
73,10.448456161172446,10.442431670216052,0.609911670400177,4.548119318094122
74,9.818139426777488,104.48419535968709,1.279825294636469,9.97012402656024
75,8.042984943303821,52.78177369973987,0.5771256286580667,5.730823147560257
76,5.968455159469693,81.22610051809959,1.4950354108839568,0.6719195159862119
77,14.249107866162422,85.73814128327635,0.13906246806547973,0.0
78,12.026876377386213,116.54446623129303,0.7009253529294346,4.000600427743903
79,8.30252117723468,59.90577371564912,1.1161416713874346,7.915375822755233
80,11.560278056450848,112.78140242113666,1.6570953445099752,6.238398109558789
81,8.629103496294178,86.84147135620432,1.971227731902042,3.2299254057816587
82,3.713462763053516,90.14068082755466,0.9343298572548646,8.814130504726826
83,5.747606230276095,67.19598462884717,0.04327186032028951,4.951948491749201
84,11.940700102443316,106.26790705713337,0.7529937072510023,11.072111497475028
85,12.730540519337609,103.15764209237268,1.9983288053645203,1.9460820276055326
86,4.7316793531410335,119.98832530276034,1.4398974592775433,4.456970977192061
87,9.431225560773326,94.26308634352614,0.14195162650833204,4.138621657359881
88,14.930581746356445,62.224103466758386,1.83708342864857,6.138927815897804
89,13.744421623439301,81.30403546043203,0.9278112092396906,10.066007215768721
90,11.146820864296416,40.799126090667144,3.3595772939148465,11.0154879695488
91,15.068257301426437,70.65061658526226,1.0924174233080988,8.767685113048001
92,13.865306718613358,39.298458234080655,0.5638303522554335,6.281139112450945
93,9.3436925094952,78.70907509067827,2.1961043626032266,8.263510242297274
94,6.909837429278749,122.48296453586147,1.6085471162740665,7.342963556148062
95,10.763875102314776,53.18491920375063,1.0351300269455286,4.716539274518521
96,5.979965908279944,76.87420937681334,1.8027944858291414,4.427991033771716
97,16.551548148015442,118.096988314839,1.8604336480181063,1.0277363341633619
98,17.440478554073465,117.42227848315818,1.328829759196175,0.8160017247577542
99,9.292613819289656,42.84117421455785,2.0275152488637502,8.342899474254024
100,13.921325594887529,72.48664552362503,1.766565765551154,7.698434034487288
101,10.744376408277846,35.20061337113276,1.5381715111718917,8.463569824852485
102,10.313756932538418,130.4079938850351,1.6077338318798655,7.3291035124458945
103,14.449043092916394,37.24112313534447,0.8550239069944876,5.648478721670023
104,17.485423095989407,52.84227139331515,1.241729383577823,2.268668064280486
105,12.262242505222233,73.90531794599603,1.9856076747534686,4.6749267349293
106,14.485889946019878,122.14628858671288,0.810926885381668,1.8535357668291663
107,7.834344195459455,92.1636077077722,1.9224702717490378,5.190252884068207
108,8.288555958641993,64.85662484487216,0.23136277705887642,4.560132418097734
109,12.772105742702713,70.8037865286463,0.6175589677096326,6.767891977678581
110,9.75896838440753,97.33482583077495,1.1385090345981588,6.4602662561090085
111,15.29592590658391,77.09700148445849,0.814937657390558,7.250394057295971
112,11.433216678197704,16.4940111743171,0.7241562148385928,6.781519572534128
113,2.8579271487043423,6.303894628645594,1.2029258193216137,1.9084329733037961
114,7.490549798900018,84.30659707829504,0.3108245937366493,3.4822746306872263
115,8.944454297918588,130.58084317845305,0.7587106012450184,9.671089970658489
116,4.926932923098135,69.2791221550383,1.0561447777740867,4.090992035244706
117,9.763904056124804,89.97679775590734,1.0797160360486442,2.9447512605030317
118,12.075124640239387,88.24086464290936,2.487219107641069,8.865221585496695
119,9.053929975358544,107.80595361112958,0.6564818295460103,5.157796007588946
120,12.347184281902646,79.20798006705027,1.4251762011327922,9.499348297618058
121,2.906199436149265,62.085933693552995,0.5508390176954188,6.0452695548849755
122,15.324149804112986,129.4286758615875,1.0178032564055268,2.611754869617673
123,23.155802496972846,98.23101187117915,1.3275681728012707,6.488855238917092
124,6.073476896028886,105.4569365381725,0.3891604110888953,3.952347473529091
125,10.387805514800014,0.0,0.4991808388702017,3.4008335834592724
126,12.596720234960916,59.556883515605605,1.2051356447138186,0.0
127,11.298802662798554,24.999334460934392,0.58310986385299,3.7045361398426904
128,9.035500878358105,149.37418954966387,0.40506869100326104,8.766368110219357
129,7.933228664623592,108.37412123395033,1.3069654017903738,2.91382079295988
130,9.035132177822591,113.9109683065897,1.2756117118739487,3.103656568485648
131,13.149678811686739,38.51223274748785,1.059335154640127,0.0
132,4.363119461774239,154.92011610353455,0.0,6.37532644809468
133,18.149548495897207,64.51611382735447,1.185744199643749,12.313131013743572
134,17.205523535205206,40.52641427058618,1.2116002199537854,6.381604367483472
135,1.322543999359258,26.053043587706284,0.6119816074092937,3.158630471305742
136,13.794415041148188,83.04490613100275,1.5832949157993919,5.347211873241389
137,19.061012207372535,33.882905225018476,1.11317923881981,8.725114412584555
138,14.680231103743857,71.84236079988301,1.3100033232632382,4.518029475291583
139,10.884765353769238,17.510884035182578,1.6514447026500458,5.538561859136088
140,7.663350423393393,102.12405214220337,1.0041300178199757,6.621184947121387
141,10.171951939377799,65.61252796966315,1.7442435700543293,8.356170700813376
142,10.245525392521381,81.0691915136229,0.792014188792072,0.7777880184020365
143,2.2427400921133875,86.50219463374253,0.4962257308199821,3.8665814311507045
144,12.599036194568727,90.05320496601375,2.111292209466785,6.570123551550014
145,8.444218618407886,68.77568758302,1.679406530274594,7.459123051848454
146,3.5466824928605094,82.72004915549884,1.2045729896565154,9.269105573222696
147,7.314645853611763,18.399602163763944,1.1979141822372856,8.647390909362034
148,8.909731230366278,54.97976874505504,0.7888813601500811,7.1689618768821575
149,13.38523782770997,106.26387641856729,1.9478979769445894,4.754017909961825
150,12.267937684970837,40.370914839361845,1.0957819754210372,8.254030239385008
151,18.076372249170007,42.706217949042326,2.1142632277110973,7.0824199700487505
152,8.069670391671234,101.0295571458152,2.0868214472974667,5.47678838967717
153,12.356648026505987,97.52055128616553,1.600277695053427,6.2946116865664035
154,8.644000684190242,11.71041702007193,0.7256550043731029,5.897015123849108
155,6.883132215766867,114.33508774088642,1.5148237780814766,4.861609607849783
156,6.164415060184774,12.787480890962541,1.519297437440395,5.732033828030002
157,6.971835085037191,56.45161301480287,0.536779047466395,5.776039074054728
158,5.863741327817276,95.39428666780546,1.246501761591263,9.353827128351007
159,19.475709341503645,120.10578285032489,2.551208115262281,12.58381863587501
160,9.88157644725098,136.94052327915176,1.9451510315354403,0.6505481284375199
161,18.497199706484984,88.44336630090376,0.9145510981268925,2.4786387571786634
162,16.28071549545525,78.85946931649974,1.6228246735107519,5.636265678536163
163,1.5644937363413192,62.72113912513807,1.2058626200414446,4.770823316880044
164,7.265258032805872,78.83019774857779,1.4546324825571995,4.704147622996231
165,4.385747273161733,92.34552275505352,1.5488343689091715,8.537825540222922
166,10.613371548767098,85.83321365233937,0.17394795593875956,0.0
167,13.196942251032175,79.79989250928188,1.2971730336595777,8.351390217248058
168,6.8581157794874725,112.26404224435856,1.8059915650549199,0.9462538545418901
169,16.713357746638735,26.429026241122784,1.1570534961914893,6.977749227855151
170,5.910229569810529,91.52619825429369,1.7115427255352786,3.4837729695660276
171,14.190967635278223,30.172629130701274,1.9669047688871122,4.404973049680737
172,7.622772019480321,69.9878185037047,1.3123945262722057,12.749656837254122
173,8.246725024988283,117.83526166018692,1.5151387461658439,3.958472039026582
174,5.815576649873625,75.97864193522861,0.21278048007595407,9.592363122105992
175,6.095599081795237,89.67371496382665,1.5860579881776065,3.0489186531324646
176,6.722472529657042,33.09255386677281,1.7127800803996227,1.7909256252860146
177,4.915926626763008,69.95392067282002,0.3752416957752793,2.7785255544699865
178,3.2378648234169205,90.71662875317824,1.917696835816951,5.494665249488765
179,12.560261903747861,0.0,1.5127446686302335,11.387220109090531
180,11.654074855569128,85.76661489830094,1.285191831718607,6.8078760321056535
181,10.941988353777012,84.05254806621984,2.9225725027210725,8.245221829424793
182,15.764549742555033,46.589988497272,0.5812664042840412,7.163044803915694
183,1.437696369315299,63.361737434640375,1.9617609796938031,7.998618817126816
184,9.479739856882711,31.576857052929505,1.2016106791108292,4.488045947139617
185,4.806779798547381,57.19919068498612,1.5851382781949863,6.433219051693275
186,10.960824302678715,94.77132150347981,2.097583175431229,8.669233236870914
187,11.010712084106736,44.70559032588484,1.676440625680926,6.197791992731758
188,15.565622440941908,80.46697164075064,2.0997722766491984,6.313185008265405
189,7.793194768251335,141.61147491997764,0.4450995501689975,2.009474063050568
190,7.325875166819823,15.987364793648652,0.8481391059248079,6.562472932985746
191,14.701229856025773,137.18573113498388,1.4753323694701714,12.301893633533862
192,10.989616422022012,32.7937645185566,1.405933481859608,3.76027499584447
193,5.740433459362403,123.57785143622516,1.214176712871846,0.0
194,11.794361180155638,99.93918981002521,0.9349065519323569,1.72602680881975
195,4.174983794868867,89.87395218036707,0.0914591339526678,7.100284038720347
196,17.21321329162872,90.95365738049571,1.04829988772466,4.166615125382169
197,9.120729956767718,71.0678740974336,0.4296100551083656,4.528346688887348
198,11.606179924840704,70.90559833770381,1.1505557787842058,4.102574003922278
199,6.424714532145049,96.50347036229894,1.3032959872970888,12.872296537018457
200,12.064430256604258,12.457953877102412,1.2516937288767702,5.350434942652587
201,17.677419929301404,85.59361408704089,1.2500649650980866,4.604323458341759
202,16.500805357119976,79.14388955529368,1.1722687765850677,3.106751489547629
203,1.45674890176846,114.35980519442083,0.674354120811439,4.880824737917264
204,11.708975260118297,82.70736904635724,1.3092147141735584,7.509046894641607
205,8.512241664865837,80.67905372932816,1.2520908537710262,3.2852808035445173
206,13.897622629585225,34.91213678380566,1.025332933145914,7.626118449147074
207,1.682723464329488,89.0693886073154,1.2866350536274265,8.610714268152249
208,15.548215539155526,82.42668263224951,2.408643336473418,3.6820652711192228
209,16.528407320248512,116.38000187905561,2.384306996560196,8.494132266732269
210,9.550592088772426,47.42162944144453,1.5033194788723154,3.6628850982700847
211,10.367630725217472,90.68968365325593,1.2699375896955756,6.594392316983669
212,6.768046865157004,95.32043175722237,2.2699369211479095,11.478618248308614
213,12.049059747806131,130.74352925730904,1.1345383862589538,4.564486005711893
214,14.771414641604565,94.08642365603775,0.40696904134835776,7.572297355110516
215,7.030275351991227,50.62215860790195,1.7310790854781488,4.964781470919867
216,4.944532852145975,47.073331062625016,1.462658262917304,9.544392421238218
217,15.725593465395228,154.28160949088578,0.9271868803036135,11.357687562715888
218,9.169090509669902,0.0,1.427327936790356,2.519252003223485
219,12.837699330617323,107.43670436943013,1.0698278598183082,1.8385032878461853
220,16.925976872906965,95.3139046650895,2.2092736190880107,0.6786738519083428
221,9.085801729971005,43.388804352069855,1.3466760648007876,5.6280496081835425
222,21.91134773922125,123.03109709576565,0.9948096755304312,8.094263914225843
223,9.120000775229474,0.0,1.6878268492694022,8.641626904882248
224,10.729032054651297,64.54990353958138,1.443708212270113,7.262918910345881
225,11.439607550600133,38.46870835693334,1.9354171770129076,3.234962204170786
226,9.610870990239516,61.8932041387256,1.5198169813166436,3.9819595182032437
227,7.058801806503577,41.72937655545176,1.1338060037387625,5.7775144706321555
228,9.194773157622036,170.21327376302565,0.4919196388023811,7.686406641618933
229,9.162794488055983,40.953532176836546,2.9334398989183414,7.516719716894544
230,7.4700819881203735,0.0,0.9886678940587725,1.9885039731368064
231,16.000120185595858,26.61686462997178,0.8745860071355063,1.0984160947892665
232,5.292379285808163,31.51137722402781,0.6682546275116291,7.588007633237986
233,13.193431298875321,86.42938457862394,0.3622351967606282,3.5518789241392446
234,8.05741286493705,36.781853508375,1.2362583371484748,11.578967168458584
235,13.422539632901636,197.13012112601143,1.376393521292054,8.755501233076822
236,10.980433831183712,62.45463398285422,1.5249663070169428,6.395691808868321
237,7.732461412063403,64.692203274574,1.7492725790134112,9.144347033450945
238,8.680523091576084,112.50115069526177,1.2119421384919238,4.282872768656494
239,15.51111474609132,88.55136426042607,1.360364785043591,7.220793580332287
240,12.370527370312484,32.66080352899362,1.093525626393227,5.655151983321842
241,9.014228647331748,83.04245044993215,0.8006675762399403,4.362102956915358
242,15.234251479122308,104.50645911362969,0.9863162521353974,5.101236385384986
243,5.20737362549624,68.16601896031418,1.8228459269255242,7.225835861613774
244,5.084336652000266,68.36455543298607,0.8306024796419617,1.2825352162591965
245,18.683599872124383,143.2152168136387,1.9179800868601231,4.685170492712277
246,15.021577405498288,77.05024811456138,1.627709051555076,1.4301766525767263
247,18.847028145499962,101.33508556458415,1.2491031073958239,9.106988337058379
248,2.7219125810689278,54.66308185012587,0.9230637137206519,2.072096839537446
249,4.839520559233944,60.43148711455882,0.4387838962493664,8.218271812489109
250,2.5698024429968678,100.51221096932471,1.8095768734207136,6.8893992911946675
251,3.7528696812964197,0.0,1.2425065949756402,5.473432164623389
252,5.554374864071629,84.11663329875171,0.9578509871642154,4.264965429964365
253,16.929274948214648,112.32059872804018,1.3209142947215662,7.248126432312602
254,13.108376281843663,29.601731771591623,1.20126987220568,8.465165410403333
255,9.107017764803441,29.128705916352928,1.3896419145339451,5.980601056064708
256,1.9057392274659666,123.16981910218516,1.0999649925696053,12.318898298907087
257,7.923739709666408,94.35373285878838,1.9552314073618864,5.487411391145044
258,15.163852340448347,12.800604813866457,1.925588733786131,9.02066358449258
259,13.941128549944285,148.25669700003968,1.3399774385755698,5.8781257953317025
260,5.017486264316507,156.04739846167263,1.8373485397105322,7.001572887194135
261,7.337236927573871,97.07633360450129,0.0,1.923805812255682
262,10.803180191666398,149.8639830659521,0.9476198159149778,6.752621149656548
263,6.376061934750855,60.74138819015172,1.9320878778771882,5.877376407075056
264,4.097690061928829,69.27091662573379,0.9168132286975963,6.542240068072626
265,10.554709288247896,73.62885827316391,1.7012990507351202,8.562199869177345
266,20.807787961988637,101.1499819500925,1.610155796380042,7.562725546011075
267,5.380499718919193,124.54015737898351,0.6724232380813655,7.469599568375353
268,8.554816963559707,86.45742895235905,1.6920014967172798,5.542847698543612
269,3.29533229176487,101.23412403552679,0.584380414234761,4.47350413652042
270,8.889522653087463,90.98008171531829,1.0130904332543218,5.030896384605344
271,10.495661633725186,50.16502493803816,0.9967191750329574,7.638376930370566
272,6.405811216074847,111.42399101968115,0.5553102169121952,4.294007702376457
273,11.585885013094153,69.55653128527135,1.921307176469167,7.119890630222074
274,16.245769648680454,121.55939148603412,1.2983962261549666,7.876883371748326
275,5.19197446367098,75.95955718815037,0.9091486232033383,4.503292704951898
276,9.443179435231938,47.43182479141602,1.0194490987217715,8.532367931064574
277,8.101719736918621,92.7496148988904,1.8782511362975904,5.868773611034007
278,6.408370923996785,59.25659585181744,1.5381916093255248,4.25983868773835
279,5.736154504614111,128.10798269955546,0.9060894733796568,5.432915191720051
280,4.036260657415286,58.06268866936007,1.7764067191623223,3.7669080798277275
281,12.91298407318953,70.10490934186681,1.5008815464314476,7.135891064593721
282,12.399485813502457,186.17897425108092,1.3836349896041058,3.6467718436055376
283,2.4837946354221794,87.8985615806669,0.983420957845889,11.774859563048757
284,13.225307723478142,75.81217119629655,1.6425290080182942,11.560764705719086
285,12.657546827216262,115.36762464900661,0.9771638002279972,6.00076648604512
286,11.415613912911246,103.9093979205739,0.7251103698509678,0.7767167601183234
287,1.7172466010350291,14.345336129789366,0.9645926559158914,11.749279820319122
288,4.812155860316083,50.87138304186874,0.6902393893281644,8.488739051679993
289,1.6324501243780016,140.9403583690002,1.7537268387320366,5.271650397310871
290,14.114645845921153,99.06674186577679,0.28567113508425046,5.873831497925006
291,14.518562799554498,108.9342679586926,0.009407772787503044,0.0
292,8.609897233083423,46.37170668489877,1.4042308429180945,5.926939961958411
293,5.652328661409375,134.11005889883663,0.7041367738101583,4.218497496738905
294,0.0,64.83544800935655,0.4774392900759834,5.4655638996645
295,0.9957900888561806,54.433800144833526,0.8642150290633439,3.8940321806739013
296,9.901736055161923,89.31763032101536,0.7610533322247609,7.753065866178245
297,16.069646389661415,87.71988038934339,1.5053173735095184,3.980501533010426
298,10.293701152522468,176.65872026962427,1.5759006685907408,0.2117367622783144
299,11.572702894625543,45.931721951811966,1.0715053090493434,7.865062038397571
300,12.475658558814564,147.06021795604502,1.0871995789046847,2.6410842984153855
301,15.458262822924125,85.18442906623073,0.7632360870098045,3.746434287791047
302,5.9683383443425155,113.45904697800167,1.3120567093156421,5.6034205947349465
303,7.737688350870983,73.77517610664295,1.3344749488898577,3.178597139282133
304,9.89019627645999,102.98705767935562,1.225207285060582,8.373404874760928
305,7.827453659301642,32.147870385489284,0.404461701524618,8.061150181491508
306,7.836227074202656,99.93336489619921,0.819856624608057,3.807023327549081
307,15.867519874653492,63.869004400204695,1.5031730006843222,5.582465466370954
308,12.858682150017952,163.73647097038037,0.12264220665800485,8.515443011167877
309,14.354021981026392,13.502381052195389,1.0954913656551875,11.429136698450005
310,4.013517985357856,90.60932648800862,2.279335680135652,7.785964966062063
311,17.235710467570435,124.83554019822756,0.7160175633101984,3.2095838997866797
312,11.844093771490016,164.99663111061832,1.9599746040703199,10.186276577444222
313,11.491804221158993,84.95430632347579,0.7626323545214995,4.547602276485882
314,15.050670899048287,31.536657104843457,1.0980507478735086,4.688516002911532
315,9.446389183410867,104.67908918498554,0.0,1.768184953881902
316,8.275069457528353,78.35317669068331,1.2912616404435626,6.054790252107374
317,9.286196970417466,93.37114800624056,2.459097215786975,7.941923021977881
318,15.184643289683974,57.476163525418926,1.5272643630106262,2.4916429613427327
319,2.51589348448272,82.48262323571086,1.8279489063736782,7.6997579073753855
320,0.6690250750062159,80.33693095190331,1.6996551387925594,4.527474051460973
321,9.126539655564663,101.26741373698765,1.4331233692771335,8.923889072104902
322,9.099071357592475,32.60248902758644,1.1807340334869405,6.12734768183599
323,7.649275901540409,107.93674614929989,0.6150624633023023,10.202994666438368
324,11.560674463363625,38.29598974074706,1.136366028576872,5.383416660897688
325,13.647631758618918,57.104584167994865,2.329799550949441,5.349688650262246
326,10.803177859248688,13.15512789908825,1.0998872230822132,9.639553370386379
327,0.0,122.05267037905759,1.2351531664982318,10.24591652701686
328,12.475173630063797,100.2933998495226,1.2686546402680514,2.760307662729407
329,8.849660219862217,94.01934884477315,1.348465357728549,5.148780491115467
330,8.15242043380988,75.93504807548645,1.8235952597668623,10.199195448162204
331,4.1918329539284445,60.03398750768229,2.18842192325931,1.7310055303757306
332,10.214518316650887,83.9026952834109,2.046817421131224,5.648231254664047
333,3.908837352444843,90.12206901393046,1.8163179440192612,4.83217106468226
334,11.991676435458558,54.5542884480453,0.9823672531397607,9.411815944665456
335,5.737365646369383,160.005831824759,2.0299043802062373,5.59112378434389
336,8.499377348951885,37.74195007971811,0.7083348580277835,4.915544783816349
337,3.817453202556022,85.72898604307386,2.246562132908524,2.686764115540873
338,15.266373485597441,67.99507248590677,1.3916562526158118,3.9520247532912602
339,7.164236480091354,65.37327524165596,2.0847422562289983,4.243422340064934
340,8.788686071713123,116.40299455829509,0.8674516153552976,5.992981955350485
341,4.2121764411645675,78.97888914057295,2.1864491419064302,5.300119369419006
342,16.260782377668555,93.60115761532855,2.3595888723958014,5.758373642648514
343,19.642821078028728,81.3394980995066,0.32368391824033416,3.7395397345595756
344,11.693804603682265,64.90137491385399,1.493093907279821,3.4613298560760155
345,4.084811975439086,55.626622041551016,1.06221930075015,5.509012773487952
346,10.71572609841962,78.6455558516565,1.3102264692089125,3.1909980533579088
347,18.809872780103454,46.73104139478862,1.2136940690040339,5.026893299010797
348,1.6437123599041197,70.86813146439695,2.1741138561854805,3.036857888365108
349,12.059256554709176,39.74644634315312,0.551656825397305,0.0
350,9.752237856429918,59.73136758566584,1.2970238132185552,5.037933880704312
351,5.142247773947274,44.62621912273987,0.699406387168988,11.17932489950713
352,16.26430667454143,36.5319879087656,1.2538169773803254,10.445727460870627
353,9.884599664576895,55.42067042262653,1.1091180720098013,7.276877605748778
354,11.092502044093065,58.457553222674065,0.9058681259718928,5.22058020788012
355,16.606132334221066,4.988257465558235,1.8477128903570816,7.999666982639688
356,15.605323091946808,91.09005808954066,1.4778696055831617,9.377321023133579
357,4.687101573717258,26.738550313654038,0.4596237176614061,3.791176263334667
358,14.44498558936481,52.00730711390173,0.9579708031137854,6.277010239183596
359,17.762250042778355,164.26312974325893,1.5356574227512478,8.904065253301205
360,5.158076202901925,33.56906878754076,1.3478643452934214,2.2819430776243808
361,14.462838520927097,70.40130558045716,0.5497202677861662,4.044090548162504
362,7.064178417996127,58.758731902614905,1.5528565073022675,8.106466863862755
363,9.049872242051082,0.0,1.9545526427736375,7.420961851403658
364,9.679940378549373,91.0755318069277,2.0109219827241955,1.4237506559108999
365,12.478148790116299,53.17119850582274,0.9409871538649388,7.483574067120931
366,14.175264677807451,158.60855636163092,1.0770047762807846,6.765674976558038
367,11.067038936118282,47.46507911552864,0.6310293207487696,10.036607084073836
368,10.766091675772456,61.026265287175576,2.587782231140701,9.394750564400795
369,5.139799890421679,122.43557544454488,1.5388631170598623,1.6053266033256657
370,14.139570214088781,126.23882488501695,1.3234372411376796,5.532548105664883
371,13.455633712213727,103.72769004809992,1.4354159634247927,3.47793629126103
372,11.034215098272337,103.24986654018208,1.352854543948813,7.30278182980809
373,12.435872681189581,37.80816912034835,0.677024314606678,3.2585302400183243
374,11.735702748735804,157.65549316156245,0.12955923358593546,0.9949540210854257
375,11.429518380347751,119.42627542325914,0.0,6.201787626567904
376,17.9335872401755,28.445805962542813,1.339622641440317,8.101729228068983
377,7.7303974895024785,63.46477744816451,2.4474317804976904,10.178617336185665
378,9.724310899203623,0.0,1.0184085072769886,9.869350610447723
379,3.3089648945564987,0.0,1.6684460156368421,8.255897234327566
380,6.991577851263335,127.88544792449225,1.6004730397569031,2.3041666700215298
381,4.790935424812067,29.22823970830244,1.616103438592175,5.3238405398534345
382,5.386721009409466,115.13548307538613,1.3135931193406516,8.040680918857632
383,15.59188478624504,45.31792530698028,1.3191244533978335,5.830922127153063
384,5.091881701444368,0.9332084463978134,1.750463592562474,7.771665643114483
385,18.98526033297034,64.79282170552467,1.4239613665237416,6.169832599614676
386,14.351580126184885,68.81528272476305,1.148020897275804,9.186905194022223
387,8.636140411726124,129.79368949225207,2.1206246760618424,4.10447194518615
388,10.705532015286414,37.2334752721916,0.0,4.231188263912651
389,6.412193150704249,108.43959143245033,0.5140244710582251,3.1196873109140233
390,10.481047694569344,97.45331394110033,0.14969308327655662,0.2074769388210278
391,6.980062604618883,115.14578948641493,0.157947493833277,0.9435187025563883
392,2.6390545404528414,74.13521102856026,1.3487132427539446,7.30631703619181
393,11.978052800054755,187.3787938057474,1.1173603457031835,4.410712516441142
394,5.3540527660521,83.63435363715037,0.34245297018959664,5.3696596900637985
395,11.045573583793509,86.18309271247313,0.6469241158549848,7.271422294425907
396,1.2832452154476783,46.941174284113394,1.3647049463338814,8.37186037982451
397,13.876915246859193,95.44766838955972,0.9348408116925664,11.6919573056242
398,10.716630330217875,124.9206059076789,1.5535896349361282,5.010139256317403
399,7.269314445096779,48.85267359204828,1.3164854222850644,8.32315121637991
